"Timestamp","sessionID","playerDead","currLevel","playerX","playerY","build"
"2024/10/29 2:23:55 PM PDT","638658081155480000","Player2","Level2","-26.69528","-18.714","1"
"2024/10/29 2:24:11 PM PDT","638658081155480000","Player1","Level2","23.21311","18.93869","1"
"2024/10/29 2:24:29 PM PDT","638658081155480000","Player2","Level2","-25.48993","-18.59599","1"
"2024/10/29 2:24:30 PM PDT","638658081155480000","Player1","Level2","-26.29078","0.4899754","1"
"2024/10/29 2:24:32 PM PDT","638658081155480000","Player2","Level2","-26.29027","-0.4899919","1"
"2024/10/29 2:24:36 PM PDT","638658081155480000","Player1","Level2","-11.48999","18.722","1"
"2024/10/29 2:24:38 PM PDT","638658081155480000","Player2","Level2","-25.49","-18.53802","1"
"2024/10/29 2:24:40 PM PDT","638658081155480000","Player2","Level2","-26.4203","-0.4899921","1"
"2024/10/29 2:24:40 PM PDT","638658081155480000","Player1","Level2","-26.29999","0.4899802","1"
"2024/10/29 2:24:45 PM PDT","638658081155480000","Player1","Level2","-11.49","18.722","1"
"2024/10/29 2:24:49 PM PDT","638658081155480000","Player2","Level2","-25.49","-18.61202","1"
"2024/10/29 2:24:50 PM PDT","638658081155480000","Player1","Level2","-26.29262","0.4899754","1"
"2024/10/29 2:24:54 PM PDT","638658081155480000","Player1","Level2","-11.49001","18.722","1"
"2024/10/29 2:24:59 PM PDT","638658081155480000","Player1","Level2","-13.25601","18.722","1"
"2024/10/29 2:25:01 PM PDT","638658081155480000","Player1","Level2","-26.29999","0.4899802","1"
"2024/10/29 2:25:03 PM PDT","638658081155480000","Player2","Level2","-26.36213","-0.4899921","1"
"2024/10/29 2:25:03 PM PDT","638658081155480000","Player1","Level2","-25.07177","1.347951","1"
"2024/10/29 2:25:07 PM PDT","638658081155480000","Player1","Level2","-22.66606","18.722","1"
"2024/10/29 2:25:12 PM PDT","638658081155480000","Player1","Level2","-11.49","18.626","1"
"2024/10/29 2:25:14 PM PDT","638658081155480000","Player1","Level2","-22.49979","1.347952","1"
"2024/10/29 2:25:16 PM PDT","638658081155480000","Player1","Level2","-24.50284","1.347964","1"
"2024/10/29 2:25:18 PM PDT","638658081155480000","Player1","Level2","-26.29262","0.4899637","1"
"2024/10/29 2:25:23 PM PDT","638658081155480000","Player2","Level2","-25.48998","-18.59402","1"
"2024/10/29 2:25:36 PM PDT","638658081155480000","Player2","Level2","-30.5","-18.714","1"
"2024/10/29 2:25:39 PM PDT","638658081155480000","Player2","Level2","-25.49","-18.714","1"
"2024/10/29 2:25:45 PM PDT","638658081155480000","Player2","Level2","-27.09999","-18.71399","1"
"2024/10/29 2:26:02 PM PDT","638658081155480000","Player2","Level2","-30.5","-18.714","1"
"2024/10/29 2:26:05 PM PDT","638658081155480000","Player2","Level2","-30.5","-18.714","1"
"2024/10/29 2:29:21 PM PDT","638658088907610000","Player2","Level1","-0.6900076","-11.94201","1"
"2024/10/29 2:29:37 PM PDT","638658088907610000","Player2","Level1","-4.28037","-11.89752","1"
"2024/10/29 2:29:53 PM PDT","638658088907610000","Player2","Level1","4.8698","-14.58006","1"
"2024/10/29 2:30:02 PM PDT","638658088907610000","Player1","Level1","-17.90001","14.57225","1"
"2024/10/29 2:30:41 PM PDT","638658088907610000","Player2","Level1","-4.399182","-11.53701","1"
"2024/10/29 2:31:02 PM PDT","638658088907610000","Player2","Level1","2.488043","-11.94201","1"
"2024/10/29 2:32:11 PM PDT","638658088907610000","Player2","Level2","-18.30998","-1.347957","1"
"2024/10/29 2:32:31 PM PDT","638658088907610000","Player1","Level2","23.41068","18.93867","1"
"2024/10/29 2:32:43 PM PDT","638658088907610000","Player1","Level2","-2.305364","0.4733667","1"
"2024/10/29 2:32:52 PM PDT","638658088907610000","Player1","Level2","-11.49001","18.65199","1"
"2024/10/29 2:32:54 PM PDT","638658088907610000","Player2","Level2","-28.27185","-18.714","1"
"2024/10/29 2:33:08 PM PDT","638658088907610000","Player2","Level2","-3.882877","-18.714","1"
"2024/10/29 2:33:48 PM PDT","638658088907610000","Player1","Level3","-26.29999","0.9019835","1"
"2024/10/29 2:33:50 PM PDT","638658088907610000","Player2","Level3","-17.69995","-18.71402","1"
"2024/10/29 2:33:54 PM PDT","638658088907610000","Player2","Level3","-22.69664","-18.57205","1"
"2024/10/29 2:33:55 PM PDT","638658088907610000","Player1","Level3","-17.09035","18.734","1"
"2024/10/29 2:33:58 PM PDT","638658088907610000","Player2","Level3","-21.0695","-18.99004","1"
"2024/10/29 2:34:08 PM PDT","638658088907610000","Player1","Level3","-9.487325","1.347996","1"
"2024/10/29 2:34:20 PM PDT","638658088907610000","Player2","Level3","-20.80487","-18.51004","1"
"2024/10/29 2:34:22 PM PDT","638658088907610000","Player2","Level3","-27.3","-18.71401","1"
"2024/10/29 2:34:25 PM PDT","638658088907610000","Player1","Level3","-24.63783","1.286024","1"
"2024/10/29 2:34:25 PM PDT","638658088907610000","Player2","Level3","-30.5","-18.50601","1"
"2024/10/29 2:34:31 PM PDT","638658088907610000","Player1","Level3","-10.03427","1.347996","1"
"2024/10/29 2:34:40 PM PDT","638658088907610000","Player2","Level3","-27.19666","-18.71403","1"
"2024/10/29 2:34:47 PM PDT","638658088907610000","Player2","Level3","-23.3656","-18.73402","1"
"2024/10/29 2:34:52 PM PDT","638658088907610000","Player1","Level3","-10.23915","0.6369946","1"
"2024/10/29 2:34:59 PM PDT","638658088907610000","Player2","Level3","-31.51004","-18.71403","1"
"2024/10/29 2:35:05 PM PDT","638658088907610000","Player2","Level3","4.056382","-18.24499","1"
"2024/10/29 2:35:47 PM PDT","638658088907610000","Player1","Level3","-2.443404","18.77","1"
"2024/10/29 2:36:05 PM PDT","638658088907610000","Player2","Level3","-22.50528","-18.79401","1"
"2024/10/29 2:36:25 PM PDT","638658088907610000","Player2","Level3","1.510004","1.753993","1"
"2024/10/29 2:36:43 PM PDT","638658088907610000","Player2","Level3","0.9359084","-18.52199","1"
"2024/10/29 2:36:58 PM PDT","638658088907610000","Player2","Level3","-23.58316","-18.73401","1"
"2024/10/29 2:37:07 PM PDT","638658088907610000","Player2","Level3","-23.60884","-18.73401","1"
"2024/10/29 2:37:54 PM PDT","638658088907610000","Player2","Level3","1.056855","-18.52199","1"
"2024/10/29 2:37:54 PM PDT","638658088907610000","Player1","Level3","-2.396969","18.77","1"
"2024/10/29 2:38:00 PM PDT","638658088907610000","Player2","Level3","-30.5","-18.71698","1"
"2024/10/29 2:38:03 PM PDT","638658088907610000","Player2","Level3","-30.5","-18.89499","1"
"2024/10/29 2:38:23 PM PDT","638658088907610000","Player1","Level3","18.30521","1.012541","1"
"2024/10/29 3:07:21 PM PDT","638658111793400000","Player2","Level3","-24.80898","-18.51009","1"
"2024/10/29 3:08:25 PM PDT","638658111793400000","Player2","Level3","-20.18116","-18.81404","1"
"2024/10/29 3:15:24 PM PDT","638658088907610000","Player1","Level1","7.376678","-9.714021","1"
"2024/10/29 3:15:24 PM PDT","638658088907610000","Player2","Level1","-14.20488","12.71399","1"
"2024/10/29 3:15:43 PM PDT","638658088907610000","Player2","Level1","6.58128","-12.95747","1"
"2024/10/29 3:38:47 PM PDT","638658088907610000","Player1","Level1","31.91376","19.29998","1"
"2024/10/30 9:23:14 PM PDT","638659201649620000","Player2","Level1","-3.939479","-11.866","1"
"2024/10/30 9:23:28 PM PDT","638659201649620000","Player2","Level1","-4.449999","-11.49","1"
"2024/10/30 9:23:46 PM PDT","638659201649620000","Player2","Level1","-4.299958","-11.498","1"
"2024/10/30 9:23:52 PM PDT","638659201649620000","Player2","Level1","-12.61066","12.73403","1"
"2024/10/30 9:24:11 PM PDT","638659201649620000","Player2","Level1","-4.450276","-11.56403","1"
